Ano;Região;UF;Estado;Organização Acadêmica PNP;Instituicao;Instituição (Nome);nomeUnidadeRecente;Eficiência Acadêmica | Concluídos;Eficiência Acadêmica | Concluídos %;Eficiência Acadêmica | Índice de Eficiência Acadêmica %;Eficiência Acadêmica | Número de Evadidos;Eficiência Acadêmica | Retidos;Eficiência Acadêmica | Retidos %;Eficiência Acadêmica | Taxa de Evasão %
2024;Nordeste;MA;Maranhão;Instituto Federal;IFMA;Instituto Federal do Maranhão;Campus São Luís Maracanã;276;37,7;42,27;377;79;10,79;51,5
2024;Nordeste;MA;Maranhão;Instituto Federal;IFMA;Instituto Federal do Maranhão;Campus São Luís Monte Castelo;362;37,17;63,07;212;400;41,07;21,77
2024;Nordeste;MA;Maranhão;Instituto Federal;IFMA;Instituto Federal do Maranhão;Campus São Raimundo das Mangabeiras;451;19,13;42,47;611;1296;54,96;25,91
2024;Nordeste;MA;Maranhão;Instituto Federal;IFMA;Instituto Federal do Maranhão;Campus Timon;138;39,32;45,1;168;45;12,82;47,86
2024;Nordeste;MA;Maranhão;Instituto Federal;IFMA;Instituto Federal do Maranhão;Campus Viana;62;59,62;62;38;4;3,85;36,54
2024;Nordeste;MA;Maranhão;Instituto Federal;IFMA;Instituto Federal do Maranhão;Campus Zé Doca;91;42,33;51,7;85;39;18,14;39,53
2024;Nordeste;PB;Paraíba;Escola Técnica Vinculada;UFCG - ETSC;Universidade Federal de Campina Grande;Escola Técnica de Saúde de Cajazeiras da UFCG;301;72,71;73,96;106;7;1,69;25,6
2024;Nordeste;PB;Paraíba;Escola Técnica Vinculada;UFPB - CAVN;Universidade Federal da Paraíba;Colégio Agrícola Vidal de Negreiros da UFPB;456;56,86;58,02;330;16;2;41,15
2024;Nordeste;PB;Paraíba;Escola Técnica Vinculada;UFPB - ETS;Universidade Federal da Paraíba;Escola Técnica de Saúde da UFPB;377;54,72;55,28;305;7;1,02;44,27
2024;Nordeste;PB;Paraíba;Instituto Federal;IFPB;Instituto Federal da Paraíba;Campus Avançado Areia;117;46,25;46,43;135;1;0,4;53,36
2024;Nordeste;PB;Paraíba;Instituto Federal;IFPB;Instituto Federal da Paraíba;Campus Avançado João Pessoa Mangabeira;42;38,53;38,89;66;1;0,92;60,55
2024;Nordeste;PB;Paraíba;Instituto Federal;IFPB;Instituto Federal da Paraíba;Campus Avançado Soledade;39;25,16;25,32;115;1;0,65;74,19
2024;Nordeste;PB;Paraíba;Instituto Federal;IFPB;Instituto Federal da Paraíba;Campus Cabedelo;100;31,25;72,46;38;182;56,88;11,88
2024;Nordeste;PB;Paraíba;Instituto Federal;IFPB;Instituto Federal da Paraíba;Campus Cabedelo Centro;294;40,16;40,66;429;9;1,23;58,61
2024;Nordeste;PB;Paraíba;Instituto Federal;IFPB;Instituto Federal da Paraíba;Campus Cajazeiras;346;49,71;53,31;303;47;6,75;43,53
2024;Nordeste;PB;Paraíba;Instituto Federal;IFPB;Instituto Federal da Paraíba;Campus Campina Grande;362;30,83;34,94;674;138;11,75;57,41
2024;Nordeste;PB;Paraíba;Instituto Federal;IFPB;Instituto Federal da Paraíba;Campus Catolé do Rocha;117;83,57;89,31;14;9;6,43;10
2024;Nordeste;PB;Paraíba;Instituto Federal;IFPB;Instituto Federal da Paraíba;Campus Esperança;117;57,92;60;78;7;3,47;38,61
2024;Nordeste;PB;Paraíba;Instituto Federal;IFPB;Instituto Federal da Paraíba;Campus Guarabira;96;53,63;57,14;72;11;6,15;40,22
2024;Nordeste;PB;Paraíba;Instituto Federal;IFPB;Instituto Federal da Paraíba;Campus Itabaiana;102;65,81;74,45;35;18;11,61;22,58
2024;Nordeste;PB;Paraíba;Instituto Federal;IFPB;Instituto Federal da Paraíba;Campus Itaporanga;100;70,42;70,42;42;;;29,58
2024;Nordeste;PB;Paraíba;Instituto Federal;IFPB;Instituto Federal da Paraíba;Campus João Pessoa;659;30,75;43,41;859;625;29,16;40,08
2024;Nordeste;PB;Paraíba;Instituto Federal;IFPB;Instituto Federal da Paraíba;Campus Monteiro;124;51,45;54,63;103;14;5,81;42,74
2024;Nordeste;PB;Paraíba;Instituto Federal;IFPB;Instituto Federal da Paraíba;Campus Patos;84;22,4;23,86;268;23;6,13;71,47
2024;Nordeste;PB;Paraíba;Instituto Federal;IFPB;Instituto Federal da Paraíba;Campus Pedras de Fogo;91;35,55;35,83;163;2;0,78;63,67
2024;Nordeste;PB;Paraíba;Instituto Federal;IFPB;Instituto Federal da Paraíba;Campus Picuí;295;55,04;55,77;234;7;1,31;43,66
2024;Nordeste;PB;Paraíba;Instituto Federal;IFPB;Instituto Federal da Paraíba;Campus Princesa Isabel;68;26,05;42,77;91;102;39,08;34,87
2024;Nordeste;PB;Paraíba;Instituto Federal;IFPB;Instituto Federal da Paraíba;Campus Santa Luzia;54;38,85;38,85;85;;;61,15
2024;Nordeste;PB;Paraíba;Instituto Federal;IFPB;Instituto Federal da Paraíba;Campus Santa Rita;37;78,72;78,72;10;;;21,28
2024;Nordeste;PB;Paraíba;Instituto Federal;IFPB;Instituto Federal da Paraíba;Campus Sousa;159;30,75;32,72;327;31;6;63,25
2024;Nordeste;PE;Pernambuco;Escola Técnica Vinculada;UFRPE - CODAI;Universidade Federal Rural de Pernambuco;Colégio Agrícola Dom Agostinho Ikas da UFRPE;161;50;57,91;117;44;13,66;36,34
2024;Nordeste;PE;Pernambuco;Instituto Federal;IF SERTÃO-PE;Instituto Federal do Sertão Pernambucano;Campus Floresta;256;42,6;45,96;301;44;7,32;50,08
2024;Nordeste;PE;Pernambuco;Instituto Federal;IF SERTÃO-PE;Instituto Federal do Sertão Pernambucano;Campus Ouricuri;178;29,23;33,52;353;78;12,81;57,96
2024;Nordeste;PE;Pernambuco;Instituto Federal;IF SERTÃO-PE;Instituto Federal do Sertão Pernambucano;Campus Petrolina;575;42;47,92;625;169;12,34;45,65
2024;Nordeste;PE;Pernambuco;Instituto Federal;IF SERTÃO-PE;Instituto Federal do Sertão Pernambucano;Campus Petrolina Zona Rural;310;40,1;44,73;383;80;10,35;49,55
2024;Nordeste;PE;Pernambuco;Instituto Federal;IF SERTÃO-PE;Instituto Federal do Sertão Pernambucano;Campus Salgueiro;275;34,68;37,26;463;55;6,94;58,39
2024;Nordeste;PE;Pernambuco;Instituto Federal;IF SERTÃO-PE;Instituto Federal do Sertão Pernambucano;Campus Santa Maria da Boa Vista;274;53,2;57,08;206;35;6,8;40
2024;Nordeste;PE;Pernambuco;Instituto Federal;IF SERTÃO-PE;Instituto Federal do Sertão Pernambucano;Campus Serra Talhada;434;49,04;51;417;34;3,84;47,12
2024;Nordeste;PE;Pernambuco;Instituto Federal;IFPE;Instituto Federal de Pernambuco;Campus Abreu e Lima;538;55,24;55,98;423;13;1,33;43,43
2024;Nordeste;PE;Pernambuco;Instituto Federal;IFPE;Instituto Federal de Pernambuco;Campus Afogados da Ingazeira;86;21,72;24,64;263;47;11,87;66,41
2024;Nordeste;PE;Pernambuco;Instituto Federal;IFPE;Instituto Federal de Pernambuco;Campus Barreiros;121;38,78;53,54;105;86;27,56;33,65
2024;Nordeste;PE;Pernambuco;Instituto Federal;IFPE;Instituto Federal de Pernambuco;Campus Belo Jardim;327;41,5;49,4;335;126;15,99;42,51
2024;Nordeste;PE;Pernambuco;Instituto Federal;IFPE;Instituto Federal de Pernambuco;Campus Cabo de Santo Agostinho;90;32,03;36,44;157;34;12,1;55,87
2024;Nordeste;PE;Pernambuco;Instituto Federal;IFPE;Instituto Federal de Pernambuco;Campus Caruaru;406;43,89;45,41;488;31;3,35;52,76
2024;Nordeste;PE;Pernambuco;Instituto Federal;IFPE;Instituto Federal de Pernambuco;Campus Garanhuns;191;39,71;45,26;231;59;12,27;48,02
2024;Nordeste;PE;Pernambuco;Instituto Federal;IFPE;Instituto Federal de Pernambuco;Campus Igarassu;138;31,58;35,57;250;49;11,21;57,21
2024;Nordeste;PE;Pernambuco;Instituto Federal;IFPE;Instituto Federal de Pernambuco;Campus Ipojuca;128;30,12;34,97;238;59;13,88;56
2024;Nordeste;PE;Pernambuco;Instituto Federal;IFPE;Instituto Federal de Pernambuco;Campus Jaboatão dos Guararapes;98;27,84;34,15;189;65;18,47;53,69
2024;Nordeste;PE;Pernambuco;Instituto Federal;IFPE;Instituto Federal de Pernambuco;Campus Olinda;116;22,1;25,95;331;78;14,86;63,05
2024;Nordeste;PE;Pernambuco;Instituto Federal;IFPE;Instituto Federal de Pernambuco;Campus Palmares;23;15,03;16,91;113;17;11,11;73,86
2024;Nordeste;PE;Pernambuco;Instituto Federal;IFPE;Instituto Federal de Pernambuco;Campus Paulista;115;33,82;38,21;186;39;11,47;54,71
2024;Nordeste;PE;Pernambuco;Instituto Federal;IFPE;Instituto Federal de Pernambuco;Campus Pesqueira;206;46,71;56,75;157;78;17,69;35,6
2024;Nordeste;PE;Pernambuco;Instituto Federal;IFPE;Instituto Federal de Pernambuco;Campus Recife;704;26,94;30,54;1601;308;11,79;61,27
2024;Nordeste;PE;Pernambuco;Instituto Federal;IFPE;Instituto Federal de Pernambuco;Campus Vitória de Santo Antão;220;36,42;45,27;266;118;19,54;44,04
2024;Nordeste;PI;Piauí;Escola Técnica Vinculada;UFPI - CABJ;Universidade Federal do Piauí;Colégio Técnico de Bom Jesus da UFPI;72;34,29;36,73;124;14;6,67;59,05
2024;Nordeste;PI;Piauí;Escola Técnica Vinculada;UFPI - CAT;Universidade Federal do Piauí;Colégio Técnico de Teresina da UFPI;450;57,54;64,01;253;79;10,1;32,35
2024;Nordeste;PI;Piauí;Escola Técnica Vinculada;UFPI - CTF;Universidade Federal do Piauí;Colégio Técnico de Floriano da UFPI;217;74,83;77,5;63;10;3,45;21,72
2024;Nordeste;PI;Piauí;Instituto Federal;IFPI;Instituto Federal do Piauí;Campus Angical do Piauí;187;49,73;54,84;154;35;9,31;40,96
2024;Nordeste;PI;Piauí;Instituto Federal;IFPI;Instituto Federal do Piauí;Campus Campo Maior;123;37,5;38,8;194;11;3,35;59,15
2024;Nordeste;PI;Piauí;Instituto Federal;IFPI;Instituto Federal do Piauí;Campus Cocal;79;34,8;38,35;127;21;9,25;55,95
2024;Nordeste;PI;Piauí;Instituto Federal;IFPI;Instituto Federal do Piauí;Campus Corrente;182;47,27;52,91;162;41;10,65;42,08
2024;Nordeste;PI;Piauí;Instituto Federal;IFPI;Instituto Federal do Piauí;Campus Floriano;222;52,98;57,96;161;36;8,59;38,42
2024;Nordeste;PI;Piauí;Instituto Federal;IFPI;Instituto Federal do Piauí;Campus José de Freitas;125;58,96;59,81;84;3;1,42;39,62
2024;Nordeste;PI;Piauí;Instituto Federal;IFPI;Instituto Federal do Piauí;Campus Oeiras;147;42,24;45,09;179;22;6,32;51,44
2024;Nordeste;PI;Piauí;Instituto Federal;IFPI;Instituto Federal do Piauí;Campus Parnaíba;134;44,37;53,17;118;50;16,56;39,07
2024;Nordeste;PI;Piauí;Instituto Federal;IFPI;Instituto Federal do Piauí;Campus Paulistana;156;65,55;69,64;68;14;5,88;28,57
2024;Nordeste;PI;Piauí;Instituto Federal;IFPI;Instituto Federal do Piauí;Campus Pedro II;135;43,41;50,94;130;46;14,79;41,8
2024;Nordeste;PI;Piauí;Instituto Federal;IFPI;Instituto Federal do Piauí;Campus Picos;158;51,47;53,92;135;14;4,56;43,97
2024;Nordeste;PI;Piauí;Instituto Federal;IFPI;Instituto Federal do Piauí;Campus PIO IX;47;36,72;36,72;81;;;63,28
2024;Nordeste;PI;Piauí;Instituto Federal;IFPI;Instituto Federal do Piauí;Campus Piripiri;158;42,02;46,06;185;33;8,78;49,2
2024;Nordeste;PI;Piauí;Instituto Federal;IFPI;Instituto Federal do Piauí;Campus São João do Piauí;181;70,98;76,05;57;17;6,67;22,35
2024;Nordeste;PI;Piauí;Instituto Federal;IFPI;Instituto Federal do Piauí;Campus São Raimundo Nonato;77;44,25;48,73;81;16;9,2;46,55
2024;Nordeste;PI;Piauí;Instituto Federal;IFPI;Instituto Federal do Piauí;Campus Teresina Central;2123;40,29;41,2;3030;116;2,2;57,51
2024;Nordeste;PI;Piauí;Instituto Federal;IFPI;Instituto Federal do Piauí;Campus Teresina Dirceu Arcoverde;90;40,36;40,54;132;1;0,45;59,19
2024;Nordeste;PI;Piauí;Instituto Federal;IFPI;Instituto Federal do Piauí;Campus Teresina Zona Sul;243;42,48;44,51;303;26;4,55;52,97
2024;Nordeste;PI;Piauí;Instituto Federal;IFPI;Instituto Federal do Piauí;Campus Uruçuí;151;52,25;55,72;120;18;6,23;41,52
2024;Nordeste;PI;Piauí;Instituto Federal;IFPI;Instituto Federal do Piauí;Campus Valença do Piauí;196;54,75;58,16;141;21;5,87;39,39
2024;Nordeste;RN;Rio Grande do Norte;Escola Técnica Vinculada;UFRN - EAJ;Universidade Federal do Rio Grande do Norte;Escola Agrícola de Jundiaí da UFRN;396;41,55;91,03;39;518;54,35;4,09
2024;Nordeste;RN;Rio Grande do Norte;Escola Técnica Vinculada;UFRN - ES;Universidade Federal do Rio Grande do Norte;Escola de Saúde da UFRN;93;43,46;47,94;101;20;9,35;47,2
2024;Nordeste;RN;Rio Grande do Norte;Escola Técnica Vinculada;UFRN - MÚSICA;Universidade Federal do Rio Grande do Norte;Escola de Música da UFRN;24;27,91;38,1;39;23;26,74;45,35
2024;Nordeste;RN;Rio Grande do Norte;Instituto Federal;IFRN;Instituto Federal do Rio Grande do Norte;Campus Apodi;313;67,75;71,79;123;26;5,63;26,62
2024;Nordeste;RN;Rio Grande do Norte;Instituto Federal;IFRN;Instituto Federal do Rio Grande do Norte;Campus Avançado Jucurutu;381;41,68;41,68;533;;;58,32
2024;Nordeste;RN;Rio Grande do Norte;Instituto Federal;IFRN;Instituto Federal do Rio Grande do Norte;Campus Avançado Natal Zona Leste;554;34,93;38,42;888;144;9,08;55,99
2024;Nordeste;RN;Rio Grande do Norte;Instituto Federal;IFRN;Instituto Federal do Rio Grande do Norte;Campus Caicó;617;63,15;65,78;321;39;3,99;32,86
2024;Nordeste;RN;Rio Grande do Norte;Instituto Federal;IFRN;Instituto Federal do Rio Grande do Norte;Campus Canguaretama;459;50,5;52,64;413;37;4,07;45,43
2024;Nordeste;RN;Rio Grande do Norte;Instituto Federal;IFRN;Instituto Federal do Rio Grande do Norte;Campus Ceará-Mirim;271;51,23;52,83;242;16;3,02;45,75
2024;Nordeste;RN;Rio Grande do Norte;Instituto Federal;IFRN;Instituto Federal do Rio Grande do Norte;Campus Currais Novos;1076;74,93;78,54;294;66;4,6;20,47
2024;Nordeste;RN;Rio Grande do Norte;Instituto Federal;IFRN;Instituto Federal do Rio Grande do Norte;Campus Ipanguaçu;254;47,3;54,51;212;71;13,22;39,48
2024;Nordeste;RN;Rio Grande do Norte;Instituto Federal;IFRN;Instituto Federal do Rio Grande do Norte;Campus João Câmara;1214;40,92;42,63;1634;119;4,01;55,07
2024;Nordeste;RN;Rio Grande do Norte;Instituto Federal;IFRN;Instituto Federal do Rio Grande do Norte;Campus Lajes;282;76,01;77,9;80;9;2,43;21,56
2024;Nordeste;RN;Rio Grande do Norte;Instituto Federal;IFRN;Instituto Federal do Rio Grande do Norte;Campus Macau;258;60,99;75,22;85;80;18,91;20,09
2024;Nordeste;RN;Rio Grande do Norte;Instituto Federal;IFRN;Instituto Federal do Rio Grande do Norte;Campus Mossoró;479;51,73;56,82;364;83;8,96;39,31
2024;Nordeste;RN;Rio Grande do Norte;Instituto Federal;IFRN;Instituto Federal do Rio Grande do Norte;Campus Natal Central;1355;44,59;49,91;1360;324;10,66;44,75
2024;Nordeste;RN;Rio Grande do Norte;Instituto Federal;IFRN;Instituto Federal do Rio Grande do Norte;Campus Natal Cidade Alta;270;39,24;41,16;386;32;4,65;56,1
2024;Nordeste;RN;Rio Grande do Norte;Instituto Federal;IFRN;Instituto Federal do Rio Grande do Norte;Campus Natal Zona Norte;198;43,71;48,41;211;44;9,71;46,58
2024;Nordeste;RN;Rio Grande do Norte;Instituto Federal;IFRN;Instituto Federal do Rio Grande do Norte;Campus Nova Cruz;468;69,54;71,89;183;22;3,27;27,19
2024;Nordeste;RN;Rio Grande do Norte;Instituto Federal;IFRN;Instituto Federal do Rio Grande do Norte;Campus Parelhas;376;81,74;83;77;7;1,52;16,74
2024;Nordeste;RN;Rio Grande do Norte;Instituto Federal;IFRN;Instituto Federal do Rio Grande do Norte;Campus Parnamirim;665;55,32;58,18;478;59;4,91;39,77
2024;Nordeste;RN;Rio Grande do Norte;Instituto Federal;IFRN;Instituto Federal do Rio Grande do Norte;Campus Pau dos Ferros;643;78,99;81,7;144;27;3,32;17,69
2024;Nordeste;RN;Rio Grande do Norte;Instituto Federal;IFRN;Instituto Federal do Rio Grande do Norte;Campus Santa Cruz;349;55,22;59,05;242;41;6,49;38,29
2024;Nordeste;RN;Rio Grande do Norte;Instituto Federal;IFRN;Instituto Federal do Rio Grande do Norte;Campus São Gonçalo do Amarante;140;37,63;39,44;215;17;4,57;57,8
2024;Nordeste;RN;Rio Grande do Norte;Instituto Federal;IFRN;Instituto Federal do Rio Grande do Norte;Campus São Paulo do Potengi;136;62,39;63,26;79;3;1,38;36,24
2024;Nordeste;SE;Sergipe;Instituto Federal;IFS;Instituto Federal de Sergipe;Campus Aracaju;488;33,45;36,94;833;138;9,46;57,09
2024;Nordeste;SE;Sergipe;Instituto Federal;IFS;Instituto Federal de Sergipe;Campus Estância;101;28,61;32,79;207;45;12,75;58,64
2024;Nordeste;SE;Sergipe;Instituto Federal;IFS;Instituto Federal de Sergipe;Campus Itabaiana;122;43,26;46,39;141;19;6,74;50
2024;Nordeste;SE;Sergipe;Instituto Federal;IFS;Instituto Federal de Sergipe;Campus Lagarto;176;41,12;45,6;210;42;9,81;49,07
2024;Nordeste;SE;Sergipe;Instituto Federal;IFS;Instituto Federal de Sergipe;Campus Nossa Senhora da Glória;17;26,56;26,98;46;1;1,56;71,88
2024;Nordeste;SE;Sergipe;Instituto Federal;IFS;Instituto Federal de Sergipe;Campus Nossa Senhora do Socorro;87;59,18;60;58;2;1,36;39,46
2024;Nordeste;SE;Sergipe;Instituto Federal;IFS;Instituto Federal de Sergipe;Campus Propriá;19;22,35;22,62;65;1;1,18;76,47
2024;Nordeste;SE;Sergipe;Instituto Federal;IFS;Instituto Federal de Sergipe;Campus São Cristóvão;133;36,44;38;217;15;4,11;59,45
2024;Nordeste;SE;Sergipe;Instituto Federal;IFS;Instituto Federal de Sergipe;Campus Tobias Barreto;72;48,32;48,65;76;1;0,67;51,01
2024;Norte;AC;Acre;Instituto Federal;IFAC;Instituto Federal do Acre;Campus Avançado Rio Branco Baixada do Sol;23;11,73;54,76;19;154;78,57;9,69
2024;Norte;AC;Acre;Instituto Federal;IFAC;Instituto Federal do Acre;Campus Cruzeiro do Sul;98;36,3;39,52;150;22;8,15;55,56
2024;Norte;AC;Acre;Instituto Federal;IFAC;Instituto Federal do Acre;Campus Rio Branco;233;30,1;32,54;483;58;7,49;62,4
2024;Norte;AC;Acre;Instituto Federal;IFAC;Instituto Federal do Acre;Campus Sena Madureira;74;36,27;43,79;95;35;17,16;46,57
2024;Norte;AC;Acre;Instituto Federal;IFAC;Instituto Federal do Acre;Campus Tarauacá;157;53,95;59,25;108;26;8,93;37,11
2024;Norte;AC;Acre;Instituto Federal;IFAC;Instituto Federal do Acre;Campus Xapuri;111;54,68;58,73;78;14;6,9;38,42
2024;Norte;AM;Amazonas;Instituto Federal;IFAM;Instituto Federal do Amazonas;Campus Avançado Boca do Acre;122;82,43;84,14;23;3;2,03;15,54
2024;Norte;AM;Amazonas;Instituto Federal;IFAM;Instituto Federal do Amazonas;Campus Coari;168;52,17;52,66;151;3;0,93;46,89
2024;Norte;AM;Amazonas;Instituto Federal;IFAM;Instituto Federal do Amazonas;Campus Eirunepé;182;62,33;75,21;60;50;17,12;20,55
2024;Norte;AM;Amazonas;Instituto Federal;IFAM;Instituto Federal do Amazonas;Campus Humaitá;100;41,67;78,74;27;113;47,08;11,25
2024;Norte;AM;Amazonas;Instituto Federal;IFAM;Instituto Federal do Amazonas;Campus Iranduba;207;83,47;84,49;38;3;1,21;15,32
2024;Norte;AM;Amazonas;Instituto Federal;IFAM;Instituto Federal do Amazonas;Campus Itacoatiara;265;56,75;56,99;200;2;0,43;42,83
2024;Norte;AM;Amazonas;Instituto Federal;IFAM;Instituto Federal do Amazonas;Campus Lábrea;140;65,73;80;35;38;17,84;16,43
2024;Norte;AM;Amazonas;Instituto Federal;IFAM;Instituto Federal do Amazonas;Campus Manacapuru;79;42,25;43,41;103;5;2,67;55,08
2024;Norte;AM;Amazonas;Instituto Federal;IFAM;Instituto Federal do Amazonas;Campus Manaus Centro;351;23,75;32,08;743;384;25,98;50,27
2024;Norte;AM;Amazonas;Instituto Federal;IFAM;Instituto Federal do Amazonas;Campus Manaus Distrito Industrial;436;55,05;68,99;196;160;20,2;24,75
2024;Norte;AM;Amazonas;Instituto Federal;IFAM;Instituto Federal do Amazonas;Campus Manaus Zona Leste;522;55,06;78,73;141;285;30,06;14,87
2024;Norte;AM;Amazonas;Instituto Federal;IFAM;Instituto Federal do Amazonas;Campus Maués;131;46,13;75,29;43;110;38,73;15,14
2024;Norte;AM;Amazonas;Instituto Federal;IFAM;Instituto Federal do Amazonas;Campus Parintins;267;46,68;79,23;70;235;41,08;12,24
2024;Norte;AM;Amazonas;Instituto Federal;IFAM;Instituto Federal do Amazonas;Campus Presidente Figueiredo;112;45,53;63,64;64;70;28,46;26,02
2024;Norte;AM;Amazonas;Instituto Federal;IFAM;Instituto Federal do Amazonas;Campus São Gabriel da Cachoeira;129;46,24;70,88;53;97;34,77;19
2024;Norte;AM;Amazonas;Instituto Federal;IFAM;Instituto Federal do Amazonas;Campus Tabatinga;58;26,73;46,77;66;93;42,86;30,41
2024;Norte;AM;Amazonas;Instituto Federal;IFAM;Instituto Federal do Amazonas;Campus Tefé;205;52,03;60,12;136;53;13,45;34,52
2024;Norte;AP;Amapá;Instituto Federal;IFAP;Instituto Federal do Amapá;Campus Laranjal do Jari;222;46,64;48,58;235;19;3,99;49,37
2024;Norte;AP;Amapá;Instituto Federal;IFAP;Instituto Federal do Amapá;Campus Macapá;186;26,76;37,2;314;195;28,06;45,18
2024;Norte;AP;Amapá;Instituto Federal;IFAP;Instituto Federal do Amapá;Campus Oiapoque;12;18,18;18,18;54;;;81,82
2024;Norte;AP;Amapá;Instituto Federal;IFAP;Instituto Federal do Amapá;Campus Pedra Branca do Amapari;68;75,56;77,27;20;2;2,22;22,22
2024;Norte;AP;Amapá;Instituto Federal;IFAP;Instituto Federal do Amapá;Campus Porto Grande;183;37,5;37,81;301;4;0,82;61,68
2024;Norte;AP;Amapá;Instituto Federal;IFAP;Instituto Federal do Amapá;Campus Santana;107;33,97;41,47;151;57;18,1;47,94
2024;Norte;PA;Pará;Escola Técnica Vinculada;UFPA - EM;Universidade Federal do Pará;Escola de Música da UFPA;24;30,38;92,31;2;53;67,09;2,53
2024;Norte;PA;Pará;Escola Técnica Vinculada;UFPA - ETD;Universidade Federal do Pará;Escola de Teatro e Dança da UFPA;41;36,28;68,33;19;53;46,9;16,81
2024;Norte;PA;Pará;Instituto Federal;IFPA;Instituto Federal do Pará;Campus Abaetetuba;429;51,62;53,56;372;30;3,61;44,77
2024;Norte;PA;Pará;Instituto Federal;IFPA;Instituto Federal do Pará;Campus Altamira;85;34,84;34,84;159;;;65,16
2024;Norte;PA;Pará;Instituto Federal;IFPA;Instituto Federal do Pará;Campus Ananindeua;129;29,72;29,72;305;;;70,28
2024;Norte;PA;Pará;Instituto Federal;IFPA;Instituto Federal do Pará;Campus Belém;796;36,92;39,94;1197;163;7,56;55,52
2024;Norte;PA;Pará;Instituto Federal;IFPA;Instituto Federal do Pará;Campus Bragança;156;44,44;47,71;171;24;6,84;48,72
2024;Norte;PA;Pará;Instituto Federal;IFPA;Instituto Federal do Pará;Campus Breves;259;42,25;53,96;221;133;21,7;36,05
2024;Norte;PA;Pará;Instituto Federal;IFPA;Instituto Federal do Pará;Campus Cametá;58;31,35;32,22;122;5;2,7;65,95
2024;Norte;PA;Pará;Instituto Federal;IFPA;Instituto Federal do Pará;Campus Castanhal;202;28,13;31,71;435;81;11,28;60,58
2024;Norte;PA;Pará;Instituto Federal;IFPA;Instituto Federal do Pará;Campus Conceição do Araguaia;96;27,75;30,19;222;28;8,09;64,16
2024;Norte;PA;Pará;Instituto Federal;IFPA;Instituto Federal do Pará;Campus Itaituba;101;32,48;41,74;141;69;22,19;45,34
2024;Norte;PA;Pará;Instituto Federal;IFPA;Instituto Federal do Pará;Campus Marabá Industrial;140;37,94;40,46;206;23;6,23;55,83
2024;Norte;PA;Pará;Instituto Federal;IFPA;Instituto Federal do Pará;Campus Marabá Rural;104;60,12;61,9;64;5;2,89;36,99
2024;Norte;PA;Pará;Instituto Federal;IFPA;Instituto Federal do Pará;Campus Óbidos;189;61,36;62,17;115;4;1,3;37,34
2024;Norte;PA;Pará;Instituto Federal;IFPA;Instituto Federal do Pará;Campus Paragominas;222;56,63;66,67;111;59;15,05;28,32
